2729300
2991600
2820600
2966600
2669000
2945800
3059000
2931100
2541600
2902900
2225900
2127500
2859500
2091100
2668700
2803600
3229000
3121000
2986600
2953100
2629700
3188900
2255500
2572000
2196700
2312500
2849100
2261000
3048500
3208300
3095900
2887600
2692900
2744900
3126900
2785200
2986800
2839600
2674600
2868500
2447000
2372700
2712500
2846000
2988800
2673200
2157200
3018200
3170000
2906800
2687800
3092200
2965600
2676500
2955500
2870500
2953500
2932900
2847500
2399800
3081600
2737600
2777000
2875400
2685800
2493000
2590700
2587600
2815500
2632800
2794000
3026100
2555900
2811700
2964700
3029300
2883900
2883500
2913600
2476400
3101300
2148800
3020600
2867700
2933500
2892100
2884400
1960500
3065400
2998600
2643200
2898400
2792100
3059200
2568600
3113100
2869200
2987700
3089500
3060900
