2899800
2914000
3015800
3060100
3084600
2955000
2762000
3044500
2915100
2805000
3010100
2849600
3184500
2845600
3121200
2849700
3232300
3237000
3006900
3179200
3097800
3024100
3036000
2857700
2720400
2952200
3226100
3019000
2749300
3087200
2847200
2942200
2862300
3239300
2977100
2839900
3177800
2751900
2283500
2496800
2900700
2700800
2050500
2559200
2866300
1840900
1865300
3435500
2820400
2583000
3122800
3002000
2927500
2804800
2841400
2713900
3201300
3090100
2363100
2697600
2843700
2620200
2826400
2535400
2789000
2636300
2924600
2646400
3070200
2894500
2849300
2387400
2378700
2944600
2578000
2808200
2924300
2306900
2794000
3167800
2729100
2704400
2712500
2602900
2692500
2353500
2502700
2028800
2191800
3134500
2953000
2687000
3161300
3267600
2850200
2760000
2534700
2599900
2746000
2641700
